"my_auc","power","avg_log2fc","pct_1","pct_2","cluster","gene","avg_expr","statistic","pval","padj"
0.515138517203663,0.0302770344073253,0.0139415719021015,0.0727921775570387,0.0415474319090124,"Adipocyte","NRXN1",0.103314638661421,2316200253,1.35591107011532e-33,2.94020016829242e-33
0.560848361576287,0.121696723152574,0.289524413626055,0.735371721247866,0.562902215796163,"Adipocyte","SPTBN1",1.60698704654594,2521723912.29688,3.28429021886387e-69,9.34608488198908e-69
0.815019982491569,0.630039964983137,1.45623146009227,0.817476330901754,0.267758396109209,"Adipocyte","EHBP1",1.968973194432,3664547353,0,0
0.405069522231089,0.189860955537822,-0.834810236096155,0.135651094210771,0.292442677755917,"Adipocyte","TMSB10",0.164526830295746,1821300676.5,2.8817058250157e-235,1.91014689462463e-234
0.499042716187488,0.00191456762502373,-0.0574477150819405,0.0634797454601893,0.0627639345248928,"Adipocyte","IL18R1",0.0673888566339348,2243829236,0.52852995840974,0.576268781496461
0.486565920990563,0.0268681580188737,-0.0845038503235933,0.0117957473226758,0.0382931648928929,"Adipocyte","CXCR4",0.0132344096737136,2187730235,3.32331292767971e-29,6.92255319719634e-29
0.493842849691752,0.012314300616496,-0.149405331176092,0.134254229396244,0.134210213325729,"Adipocyte","ARHGAP15",0.176185064320827,2220449248.5,0.00402169358235585,0.00514230197273495
0.677098468245472,0.354196936490945,0.772384230041441,0.764861089554555,0.405347544540182,"Adipocyte","ZEB2",1.69037374107476,3044415416.59375,0,0
0.49602704154786,0.00794591690427993,-0.160617404053082,0.171969579388484,0.161819179683974,"Adipocyte","SCN7A",0.29168413987288,2230269958,0.0864239999678658,0.102236666270423
0.365733946906135,0.26853210618773,-1.51823345790239,0.2028558125097,0.403188063961895,"Adipocyte","TTN",0.391654081211053,1644437432,0,0
0.542341469295155,0.0846829385903096,0.0428810741914112,0.379015986341766,0.243095608960626,"Adipocyte","TFPI",0.642880270811928,2438511985.5,1.77016354246753e-54,4.53933027226823e-54
0.505349792204806,0.0106995844096114,-0.13814212505741,0.186248641936986,0.154589863481278,"Adipocyte","MYO1B",0.223543550448094,2272187533,0.0186791335952225,0.0230715268166813
0.561136752865777,0.122273505731553,0.0914208937569409,0.362253608567438,0.207651181552562,"Adipocyte","ANKRD44",0.506791320374808,2523020596.5,2.82345849050752e-125,1.10405752519579e-124
0.53076110523746,0.06152221047492,0.147158076667517,0.680583579078069,0.516395286686451,"Adipocyte","CFLAR",1.27302550880141,2386443578.14062,1.63420196525501e-19,3.03827351547252e-19
0.52415717725905,0.0483143545181006,0.0259635677738449,0.106006518702468,0.0547292911257815,"Adipocyte","NRP2",0.126895400948179,2356750555.5,4.89934673922928e-64,1.34844967606354e-63
0.517291479263191,0.0345829585263815,-0.0218145552183127,0.114853329194475,0.0748495743372888,"Adipocyte","DOCK10",0.135337048117704,2325880545,1.23349360012372e-25,2.47937563174834e-25
0.617166968215456,0.234333936430912,0.423127516148696,0.442495731801956,0.176107289070908,"Adipocyte","PID1",0.882983087109996,2774947398,0,0
0.627856375515649,0.255712751031298,0.397431035913802,0.458792487971442,0.157299603211565,"Adipocyte","COL6A3",0.827607193833943,2823009826,0,0
